E4_Bvp, 1695650272.45226, 1695650272.432, -0.0202627182006836
E4_Bvp, 1695650272.62415, 1695650272.613, -0.0111458301544189
E4_Bvp, 1695650272.79603, 1695650272.792, -0.0040285587310791
E4_Bvp, 1695650272.96791, 1695650272.951, -0.0169117450714111
E4_Bvp, 1695650273.13979, 1695650273.131, -0.00879454612731934
E4_Bvp, 1695650273.31168, 1695650273.31, -0.00167751312255859
E4_Bvp, 1695650273.48356, 1695650273.467, -0.0165605545043945
E4_Bvp, 1695650273.65544, 1695650273.647, -0.00844335556030273
E4_Bvp, 1695650273.82733, 1695650273.827, -0.000326633453369141
E4_Bvp, 1695650273.99921, 1695650273.985, -0.014209508895874
E4_Bvp, 1695650274.17109, 1695650274.165, -0.00609230995178223
E4_Bvp, 1695650274.34298, 1695650274.323, -0.0199754238128662
E4_Bvp, 1695650274.51486, 1695650274.502, -0.0128581523895264
E4_Bvp, 1695650274.68674, 1695650274.683, -0.00374102592468262
E4_Bvp, 1695650274.85862, 1695650274.84, -0.0186243057250977
E4_Bvp, 1695650275.03051, 1695650275.02, -0.0105071067810059
E4_Bvp, 1695650275.20239, 1695650275.201, -0.00139021873474121
E4_Bvp, 1695650275.37427, 1695650275.358, -0.016273021697998
E4_Bvp, 1695650275.54616, 1695650275.537, -0.0091559886932373
E4_Bvp, 1695650275.71804, 1695650275.718, -3.91006469726563E-05
E4_Bvp, 1695650275.88992, 1695650275.875, -0.0149219036102295
E4_Bvp, 1695650276.06181, 1695650276.078, 0.0161950588226318
E4_Bvp, 1695650276.23369, 1695650276.235, 0.0013120174407959
E4_Bvp, 1695650276.40557, 1695650276.393, -0.012570858001709
E4_Bvp, 1695650276.57745, 1695650276.573, -0.00445389747619629
E4_Bvp, 1695650276.74934, 1695650276.73, -0.0193367004394531
E4_Bvp, 1695650276.92122, 1695650276.91, -0.0112197399139404
E4_Bvp, 1695650277.0931, 1695650277.09, -0.00310277938842773
E4_Bvp, 1695650277.26499, 1695650277.248, -0.0169856548309326
E4_Bvp, 1695650277.43687, 1695650277.427, -0.00986862182617188
E4_Bvp, 1695650277.60875, 1695650277.607, -0.00175142288208008
E4_Bvp, 1695650277.78063, 1695650277.765, -0.015634298324585
E4_Bvp, 1695650277.95252, 1695650277.945, -0.00751757621765137
E4_Bvp, 1695650278.1244, 1695650278.125, 0.00059962272644043
E4_Bvp, 1695650278.29628, 1695650278.283, -0.0132834911346436
E4_Bvp, 1695650278.46817, 1695650278.463, -0.00516629219055176
E4_Bvp, 1695650278.64005, 1695650278.62, -0.0200493335723877
E4_Bvp, 1695650278.81193, 1695650278.8, -0.011932373046875
E4_Bvp, 1695650278.98382, 1695650278.98, -0.0038151741027832
E4_Bvp, 1695650279.1557, 1695650279.139, -0.0166983604431152
E4_Bvp, 1695650279.32758, 1695650279.341, 0.0134189128875732
E4_Bvp, 1695650279.49946, 1695650279.498, -0.0014641284942627
E4_Bvp, 1695650279.67135, 1695650279.655, -0.0163471698760986
E4_Bvp, 1695650279.84323, 1695650279.835, -0.00822997093200684
E4_Bvp, 1695650280.01511, 1695650280.015, -0.000113010406494141
E4_Bvp, 1695650280.187, 1695650280.173, -0.013995885848999
E4_Bvp, 1695650280.35888, 1695650280.353, -0.00587892532348633
E4_Bvp, 1695650280.53076, 1695650280.51, -0.0207619667053223
E4_Bvp, 1695650280.70264, 1695650280.69, -0.0126447677612305
E4_Bvp, 1695650280.87453, 1695650280.87, -0.00452780723571777
E4_Bvp, 1695650281.04641, 1695650281.028, -0.0184106826782227
E4_Bvp, 1695650281.21829, 1695650281.208, -0.01029372215271
E4_Bvp, 1695650281.39018, 1695650281.388, -0.00217676162719727
E4_Bvp, 1695650281.56206, 1695650281.545, -0.0170595645904541
E4_Bvp, 1695650281.73394, 1695650281.725, -0.00894260406494141
E4_Bvp, 1695650281.90583, 1695650281.905, -0.000825643539428711
E4_Bvp, 1695650282.07771, 1695650282.063, -0.0147085189819336
E4_Bvp, 1695650282.24959, 1695650282.243, -0.0065915584564209
E4_Bvp, 1695650282.42147, 1695650282.4, -0.0214743614196777
E4_Bvp, 1695650282.59336, 1695650282.581, -0.012357234954834
E4_Bvp, 1695650282.76524, 1695650282.76, -0.00524044036865234
E4_Bvp, 1695650282.93712, 1695650282.918, -0.0191233158111572
E4_Bvp, 1695650283.10901, 1695650283.098, -0.0110063552856445
E4_Bvp, 1695650283.28089, 1695650283.278, -0.00288915634155273
E4_Bvp, 1695650283.45277, 1695650283.435, -0.0177721977233887
E4_Bvp, 1695650283.62466, 1695650283.615, -0.00965523719787598
E4_Bvp, 1695650283.79654, 1695650283.795, -0.00153803825378418
E4_Bvp, 1695650283.96842, 1695650283.953, -0.0154209136962891
E4_Bvp, 1695650284.1403, 1695650284.133, -0.00730419158935547
E4_Bvp, 1695650284.31219, 1695650284.29, -0.0221869945526123
E4_Bvp, 1695650284.48407, 1695650284.47, -0.0140700340270996
E4_Bvp, 1695650284.65595, 1695650284.65, -0.00595283508300781
E4_Bvp, 1695650284.82784, 1695650284.808, -0.0198357105255127
E4_Bvp, 1695650284.99972, 1695650284.988, -0.0117189884185791
E4_Bvp, 1695650285.1716, 1695650285.168, -0.0036017894744873
E4_Bvp, 1695650285.34348, 1695650285.348, 0.00451517105102539
E4_Bvp, 1695650285.51537, 1695650285.506, -0.00936770439147949
E4_Bvp, 1695650285.68725, 1695650285.686, -0.0012505054473877
E4_Bvp, 1695650285.85913, 1695650285.843, -0.0161337852478027
E4_Bvp, 1695650286.03102, 1695650286.023, -0.00801658630371094
E4_Bvp, 1695650286.2029, 1695650286.18, -0.0228996276855469
E4_Bvp, 1695650286.37478, 1695650286.36, -0.0147826671600342
E4_Bvp, 1695650286.54667, 1695650286.54, -0.00666546821594238
E4_Bvp, 1695650286.71855, 1695650286.698, -0.0205485820770264
E4_Bvp, 1695650286.89043, 1695650286.878, -0.0124313831329346
E4_Bvp, 1695650287.06231, 1695650287.058, -0.00431418418884277
E4_Bvp, 1695650287.2342, 1695650287.215, -0.0191974639892578
E4_Bvp, 1695650287.40608, 1695650287.395, -0.011080265045166
E4_Bvp, 1695650287.57796, 1695650287.576, -0.00196337699890137
E4_Bvp, 1695650287.74985, 1695650287.733, -0.0168461799621582
E4_Bvp, 1695650287.92173, 1695650287.913, -0.00872898101806641
E4_Bvp, 1695650288.09361, 1695650288.071, -0.0226120948791504
E4_Bvp, 1695650288.2655, 1695650288.25, -0.0154950618743896
E4_Bvp, 1695650288.43738, 1695650288.43, -0.00737810134887695
E4_Bvp, 1695650288.60926, 1695650288.588, -0.0212609767913818
E4_Bvp, 1695650288.78114, 1695650288.768, -0.0131440162658691
E4_Bvp, 1695650288.95303, 1695650288.948, -0.00502705574035645
E4_Bvp, 1695650289.12491, 1695650289.105, -0.0199098587036133
E4_Bvp, 1695650289.29679, 1695650289.285, -0.0117926597595215
E4_Bvp, 1695650289.46868, 1695650289.465, -0.00367593765258789
E4_Bvp, 1695650289.64056, 1695650289.623, -0.0175588130950928
E4_Bvp, 1695650289.81244, 1695650289.803, -0.00944185256958008
E4_Bvp, 1695650289.98432, 1695650289.983, -0.00132465362548828
E4_Bvp, 1695650290.15621, 1695650290.14, -0.0162074565887451
E4_Bvp, 1695650290.32809, 1695650290.32, -0.00809073448181152
E4_Bvp, 1695650290.49997, 1695650290.478, -0.0219736099243164
E4_Bvp, 1695650290.67186, 1695650290.658, -0.0138566493988037
E4_Bvp, 1695650290.84374, 1695650290.838, -0.00573945045471191
E4_Bvp, 1695650291.01562, 1695650290.995, -0.0206224918365479
E4_Bvp, 1695650291.18751, 1695650291.175, -0.0125055313110352
E4_Bvp, 1695650291.35939, 1695650291.355, -0.00438833236694336
E4_Bvp, 1695650291.53127, 1695650291.514, -0.0172715187072754
E4_Bvp, 1695650291.70315, 1695650291.693, -0.0101542472839355
E4_Bvp, 1695650291.87504, 1695650291.874, -0.0010371208190918
E4_Bvp, 1695650292.04692, 1695650292.03, -0.0169203281402588
E4_Bvp, 1695650292.2188, 1695650292.21, -0.00880312919616699
E4_Bvp, 1695650292.39069, 1695650292.368, -0.0226860046386719
E4_Bvp, 1695650292.56257, 1695650292.548, -0.0145690441131592
E4_Bvp, 1695650292.73445, 1695650292.728, -0.00645208358764648
E4_Bvp, 1695650292.90634, 1695650292.885, -0.0213351249694824
E4_Bvp, 1695650293.07822, 1695650293.065, -0.0132179260253906
E4_Bvp, 1695650293.2501, 1695650293.268, 0.0178990364074707
E4_Bvp, 1695650293.42198, 1695650293.403, -0.0189838409423828
E4_Bvp, 1695650293.59387, 1695650293.583, -0.0108668804168701
E4_Bvp, 1695650293.76575, 1695650293.764, -0.00174999237060547
E4_Bvp, 1695650293.93763, 1695650293.92, -0.0176327228546143
E4_Bvp, 1695650294.10952, 1695650294.1, -0.00951576232910156
E4_Bvp, 1695650294.2814, 1695650294.258, -0.0233988761901855
E4_Bvp, 1695650294.45328, 1695650294.438, -0.0152816772460938
E4_Bvp, 1695650294.62516, 1695650294.618, -0.00716471672058105
E4_Bvp, 1695650294.79705, 1695650294.775, -0.0220475196838379
E4_Bvp, 1695650294.96893, 1695650294.955, -0.0139305591583252
E4_Bvp, 1695650295.14081, 1695650295.135, -0.0058135986328125
E4_Bvp, 1695650295.3127, 1695650295.315, 0.0023036003112793
E4_Bvp, 1695650295.48458, 1695650295.473, -0.0115792751312256
E4_Bvp, 1695650295.65646, 1695650295.653, -0.00346231460571289
E4_Bvp, 1695650295.82835, 1695650295.811, -0.0173451900482178
E4_Bvp, 1695650296.00023, 1695650295.99, -0.0102283954620361
E4_Bvp, 1695650296.17211, 1695650296.148, -0.024111270904541
E4_Bvp, 1695650296.34399, 1695650296.328, -0.0159940719604492
E4_Bvp, 1695650296.51588, 1695650296.508, -0.00787734985351563
E4_Bvp, 1695650296.68776, 1695650296.666, -0.0217602252960205
E4_Bvp, 1695650296.85964, 1695650296.845, -0.0146431922912598
E4_Bvp, 1695650297.03153, 1695650297.025, -0.00652599334716797
E4_Bvp, 1695650297.20341, 1695650297.183, -0.0204088687896729
E4_Bvp, 1695650297.37529, 1695650297.363, -0.0122921466827393
E4_Bvp, 1695650297.54717, 1695650297.543, -0.00417494773864746
E4_Bvp, 1695650297.71906, 1695650297.702, -0.0170581340789795
E4_Bvp, 1695650297.89094, 1695650297.881, -0.00994086265563965
E4_Bvp, 1695650298.06282, 1695650298.062, -0.000823736190795898
E4_Bvp, 1695650298.23471, 1695650298.218, -0.0167069435119629
E4_Bvp, 1695650298.40659, 1695650298.398, -0.00858974456787109
E4_Bvp, 1695650298.57847, 1695650298.555, -0.0234725475311279
E4_Bvp, 1695650298.75036, 1695650298.736, -0.0143556594848633
E4_Bvp, 1695650298.92224, 1695650298.915, -0.00723862648010254
E4_Bvp, 1695650299.09412, 1695650299.073, -0.0211217403411865
E4_Bvp, 1695650299.266, 1695650299.253, -0.0130045413970947
E4_Bvp, 1695650299.43789, 1695650299.433, -0.00488734245300293
E4_Bvp, 1695650299.60977, 1695650299.59, -0.019770622253418
E4_Bvp, 1695650299.78165, 1695650299.77, -0.0116534233093262
E4_Bvp, 1695650299.95354, 1695650299.951, -0.00253653526306152
E4_Bvp, 1695650300.12542, 1695650300.108, -0.0174193382263184
E4_Bvp, 1695650300.2973, 1695650300.288, -0.00930213928222656
E4_Bvp, 1695650300.46919, 1695650300.445, -0.0241854190826416
E4_Bvp, 1695650300.64107, 1695650300.625, -0.0160682201385498
E4_Bvp, 1695650300.81295, 1695650300.805, -0.00795125961303711
E4_Bvp, 1695650300.98483, 1695650300.963, -0.021834135055542
E4_Bvp, 1695650301.15672, 1695650301.143, -0.0137171745300293
E4_Bvp, 1695650301.3286, 1695650301.323, -0.0056002140045166
E4_Bvp, 1695650301.50048, 1695650301.48, -0.0204830169677734
E4_Bvp, 1695650301.67237, 1695650301.661, -0.0113658905029297
E4_Bvp, 1695650301.84425, 1695650301.842, -0.00224900245666504
E4_Bvp, 1695650302.01613, 1695650301.999, -0.0171318054199219
E4_Bvp, 1695650302.18801, 1695650302.178, -0.0100150108337402
E4_Bvp, 1695650302.3599, 1695650302.358, -0.00189781188964844
E4_Bvp, 1695650302.53178, 1695650302.516, -0.0157806873321533
E4_Bvp, 1695650302.70366, 1695650302.718, 0.014336109161377
E4_Bvp, 1695650302.87555, 1695650302.853, -0.0225467681884766
E4_Bvp, 1695650303.04743, 1695650303.033, -0.0144298076629639
E4_Bvp, 1695650303.21931, 1695650303.213, -0.00631260871887207
E4_Bvp, 1695650303.3912, 1695650303.37, -0.021195650100708
E4_Bvp, 1695650303.56308, 1695650303.55, -0.0130786895751953
E4_Bvp, 1695650303.73496, 1695650303.731, -0.00396156311035156
E4_Bvp, 1695650303.90684, 1695650303.89, -0.0168445110321045
E4_Bvp, 1695650304.07873, 1695650304.069, -0.00972747802734375
E4_Bvp, 1695650304.25061, 1695650304.225, -0.0256104469299316
E4_Bvp, 1695650304.42249, 1695650304.405, -0.0174934864044189
E4_Bvp, 1695650304.59438, 1695650304.585, -0.00937628746032715
E4_Bvp, 1695650304.76626, 1695650304.743, -0.023259162902832
E4_Bvp, 1695650304.93814, 1695650304.923, -0.0151422023773193
E4_Bvp, 1695650305.11003, 1695650305.103, -0.00702524185180664
E4_Bvp, 1695650305.28191, 1695650305.261, -0.0209083557128906
E4_Bvp, 1695650305.45379, 1695650305.44, -0.0137910842895508
E4_Bvp, 1695650305.62567, 1695650305.643, 0.0173258781433105
E4_Bvp, 1695650305.79756, 1695650305.778, -0.019556999206543
E4_Bvp, 1695650305.96944, 1695650305.958, -0.0114400386810303
E4_Bvp, 1695650306.14132, 1695650306.139, -0.00232315063476563
E4_Bvp, 1695650306.31321, 1695650306.296, -0.0172059535980225
E4_Bvp, 1695650306.48509, 1695650306.475, -0.0100889205932617
E4_Bvp, 1695650306.65697, 1695650306.633, -0.0239720344543457
E4_Bvp, 1695650306.82885, 1695650306.813, -0.0158548355102539
E4_Bvp, 1695650307.00074, 1695650306.993, -0.00773763656616211
E4_Bvp, 1695650307.17262, 1695650307.15, -0.022620677947998
E4_Bvp, 1695650307.3445, 1695650307.33, -0.0145037174224854
E4_Bvp, 1695650307.51639, 1695650307.51, -0.00638675689697266
E4_Bvp, 1695650307.68827, 1695650307.669, -0.0192697048187256
E4_Bvp, 1695650307.86015, 1695650307.848, -0.0121524333953857
E4_Bvp, 1695650308.03204, 1695650308.05, 0.0179643630981445
E4_Bvp, 1695650308.20392, 1695650308.186, -0.0179183483123779
E4_Bvp, 1695650308.3758, 1695650308.366, -0.00980162620544434
E4_Bvp, 1695650308.54768, 1695650308.546, -0.00168442726135254
E4_Bvp, 1695650308.71957, 1695650308.726, 0.00643277168273926
E4_Bvp, 1695650308.89145, 1695650308.883, -0.00845050811767578
E4_Bvp, 1695650309.06333, 1695650309.041, -0.0223333835601807
E4_Bvp, 1695650309.23522, 1695650309.221, -0.014216423034668
E4_Bvp, 1695650309.4071, 1695650309.401, -0.00609922409057617
E4_Bvp, 1695650309.57898, 1695650309.558, -0.020982027053833
E4_Bvp, 1695650309.75087, 1695650309.738, -0.0128653049468994
E4_Bvp, 1695650309.92275, 1695650309.918, -0.00474810600280762
E4_Bvp, 1695650310.09463, 1695650310.076, -0.0186309814453125
E4_Bvp, 1695650310.26651, 1695650310.256, -0.0105140209197998
E4_Bvp, 1695650310.4384, 1695650310.413, -0.0253968238830566
E4_Bvp, 1695650310.61028, 1695650310.593, -0.017280101776123
E4_Bvp, 1695650310.78216, 1695650310.773, -0.00916290283203125
E4_Bvp, 1695650310.95405, 1695650310.931, -0.0230457782745361
E4_Bvp, 1695650311.12593, 1695650311.111, -0.0149288177490234
E4_Bvp, 1695650311.29781, 1695650311.291, -0.00681185722351074
E4_Bvp, 1695650311.46969, 1695650311.448, -0.0216948986053467
E4_Bvp, 1695650311.64158, 1695650311.628, -0.0135776996612549
E4_Bvp, 1695650311.81346, 1695650311.808, -0.00546050071716309
E4_Bvp, 1695650311.98534, 1695650311.966, -0.0193436145782471
E4_Bvp, 1695650312.15723, 1695650312.146, -0.0112266540527344
E4_Bvp, 1695650312.32911, 1695650312.326, -0.00310969352722168
E4_Bvp, 1695650312.50099, 1695650312.483, -0.0179924964904785
E4_Bvp, 1695650312.67288, 1695650312.663, -0.00987529754638672
E4_Bvp, 1695650312.84476, 1695650312.821, -0.0237584114074707
E4_Bvp, 1695650313.01664, 1695650313.001, -0.015641450881958
E4_Bvp, 1695650313.18852, 1695650313.181, -0.00752425193786621
E4_Bvp, 1695650313.36041, 1695650313.338, -0.0224072933197021
E4_Bvp, 1695650313.53229, 1695650313.518, -0.0142903327941895
E4_Bvp, 1695650313.70417, 1695650313.698, -0.00617337226867676
E4_Bvp, 1695650313.87606, 1695650313.878, 0.00194382667541504
E4_Bvp, 1695650314.04794, 1695650314.036, -0.0119390487670898
E4_Bvp, 1695650314.21982, 1695650314.194, -0.0258221626281738
E4_Bvp, 1695650314.39171, 1695650314.374, -0.017704963684082
E4_Bvp, 1695650314.56359, 1695650314.554, -0.00958824157714844
E4_Bvp, 1695650314.73547, 1695650314.711, -0.0244710445404053
E4_Bvp, 1695650314.90735, 1695650314.891, -0.0163538455963135
E4_Bvp, 1695650315.07924, 1695650315.071, -0.00823688507080078
E4_Bvp, 1695650315.25112, 1695650315.228, -0.0231199264526367
E4_Bvp, 1695650315.423, 1695650315.409, -0.0140030384063721
E4_Bvp, 1695650315.59489, 1695650315.588, -0.00688576698303223
E4_Bvp, 1695650315.76677, 1695650315.746, -0.0207686424255371
E4_Bvp, 1695650315.93865, 1695650315.925, -0.0136518478393555
E4_Bvp, 1695650316.11053, 1695650316.106, -0.00453472137451172
E4_Bvp, 1695650316.28242, 1695650316.263, -0.0194175243377686
E4_Bvp, 1695650316.4543, 1695650316.444, -0.0103006362915039
E4_Bvp, 1695650316.62618, 1695650316.601, -0.0251834392547607
E4_Bvp, 1695650316.79807, 1695650316.804, 0.00593328475952148
E4_Bvp, 1695650316.96995, 1695650316.961, -0.00894951820373535
E4_Bvp, 1695650317.14183, 1695650317.141, -0.000832319259643555
E4_Bvp, 1695650317.31372, 1695650317.321, 0.00728464126586914
E4_Bvp, 1695650317.4856, 1695650317.501, 0.0154016017913818
E4_Bvp, 1695650317.65748, 1695650317.636, -0.0214815139770508
E4_Bvp, 1695650317.82936, 1695650317.816, -0.013364315032959
E4_Bvp, 1695650318.00125, 1695650317.996, -0.00524711608886719
E4_Bvp, 1695650318.17313, 1695650318.154, -0.0191302299499512
E4_Bvp, 1695650318.34501, 1695650318.333, -0.0120131969451904
E4_Bvp, 1695650318.5169, 1695650318.491, -0.0258963108062744
E4_Bvp, 1695650318.68878, 1695650318.671, -0.0177791118621826
E4_Bvp, 1695650318.86066, 1695650318.874, 0.0133380889892578
E4_Bvp, 1695650319.03255, 1695650319.008, -0.0245451927185059
E4_Bvp, 1695650319.20443, 1695650319.188, -0.0164279937744141
E4_Bvp, 1695650319.37631, 1695650319.391, 0.0146892070770264
E4_Bvp, 1695650319.54819, 1695650319.525, -0.0231938362121582
E4_Bvp, 1695650319.72008, 1695650319.706, -0.0140767097473145
E4_Bvp, 1695650319.89196, 1695650319.886, -0.00595998764038086
E4_Bvp, 1695650320.06384, 1695650320.044, -0.0198428630828857
E4_Bvp, 1695650320.23573, 1695650320.223, -0.0127255916595459
E4_Bvp, 1695650320.40761, 1695650320.382, -0.0256087779998779
E4_Bvp, 1695650320.57949, 1695650320.572, -0.0074915885925293
E4_Bvp, 1695650320.75137, 1695650320.741, -0.0103747844696045
E4_Bvp, 1695650320.92326, 1695650320.898, -0.0252575874328613
E4_Bvp, 1695650321.09514, 1695650321.078, -0.0171403884887695
E4_Bvp, 1695650321.26702, 1695650321.258, -0.00902366638183594
E4_Bvp, 1695650321.43891, 1695650321.438, -0.000906467437744141
E4_Bvp, 1695650321.61079, 1695650321.596, -0.014789342880249
E4_Bvp, 1695650321.78267, 1695650321.776, -0.00667238235473633
E4_Bvp, 1695650321.95456, 1695650321.933, -0.0215551853179932
E4_Bvp, 1695650322.12644, 1695650322.113, -0.0134384632110596
E4_Bvp, 1695650322.29832, 1695650322.271, -0.0273213386535645
E4_Bvp, 1695650322.4702, 1695650322.452, -0.0182042121887207
E4_Bvp, 1695650322.64209, 1695650322.632, -0.010087251663208
E4_Bvp, 1695650322.81397, 1695650322.788, -0.0259699821472168
E4_Bvp, 1695650322.98585, 1695650322.968, -0.0178532600402832
E4_Bvp, 1695650323.15774, 1695650323.148, -0.00973606109619141
E4_Bvp, 1695650323.32962, 1695650323.328, -0.00161886215209961
E4_Bvp, 1695650323.5015, 1695650323.508, 0.00649785995483398
E4_Bvp, 1695650323.67338, 1695650323.711, 0.0376150608062744
E4_Bvp, 1695650323.84527, 1695650323.823, -0.0222680568695068
E4_Bvp, 1695650324.01715, 1695650324.003, -0.014150857925415
E4_Bvp, 1695650324.18903, 1695650324.183, -0.00603365898132324
E4_Bvp, 1695650324.36092, 1695650324.341, -0.0199167728424072
E4_Bvp, 1695650324.5328, 1695650324.521, -0.0117998123168945
E4_Bvp, 1695650324.70468, 1695650324.701, -0.00368261337280273
E4_Bvp, 1695650324.87657, 1695650324.858, -0.0185656547546387
E4_Bvp, 1695650325.04845, 1695650325.038, -0.0104484558105469
E4_Bvp, 1695650325.22033, 1695650325.196, -0.0243315696716309
E4_Bvp, 1695650325.39221, 1695650325.376, -0.0162146091461182
E4_Bvp, 1695650325.5641, 1695650325.578, 0.0139026641845703
E4_Bvp, 1695650325.73598, 1695650325.713, -0.0229804515838623
E4_Bvp, 1695650325.90786, 1695650325.893, -0.0148634910583496
E4_Bvp, 1695650326.07975, 1695650326.073, -0.00674653053283691
E4_Bvp, 1695650326.25163, 1695650326.231, -0.0206294059753418
E4_Bvp, 1695650326.42351, 1695650326.411, -0.01251220703125
E4_Bvp, 1695650326.5954, 1695650326.57, -0.025395393371582
E4_Bvp, 1695650326.76728, 1695650326.749, -0.0182781219482422
E4_Bvp, 1695650326.93916, 1695650326.929, -0.0101613998413086
E4_Bvp, 1695650327.11104, 1695650327.086, -0.0250442028045654
E4_Bvp, 1695650327.28293, 1695650327.289, 0.006072998046875
